insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
000000-5d009a74-25ce-4539-be3e-7449f10cd5d1,2a5fewdd9ho2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.507039979Z,projects/taller3-pcuneo/traces/1ae39d349901f63487562c6e04f75f42
000000-1de83f25-10dc-4d15-853d-fa7e207c2be2,2a5f3fcdv3l0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 46 ms, finished with status code: 200",2021-10-09T12:38:29.486185605Z,projects/taller3-pcuneo/traces/5d82b28aab53caead60c8b11c3ada774
000000-cef14104-b12d-4816-96fc-b77400f486f5,e05yc241usot,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.484494526Z,projects/taller3-pcuneo/traces/745e9655263cc29fa4f8ae5aa4bab54c
000000-ebb98a1f-136a-4bfa-92c8-00a970ecab2b,yvm2g6mvmo9x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.483056845Z,projects/taller3-pcuneo/traces/d0c7475e762666c6d88746048ecba755
000000-ee1bac2b-a307-43c3-b29a-b57c2fa8ebca,e05yj38qs186,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 105 ms, finished with status: 'ok'",2021-10-09T12:38:29.479526439Z,projects/taller3-pcuneo/traces/7e8e70a7890ad4bf8cd86d8c8f0c4c43
000000-1850c17c-b0bd-4c02-a13d-717b75d4bdc5,2a5f3fcdv3l0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.440513858Z,projects/taller3-pcuneo/traces/5d82b28aab53caead60c8b11c3ada774
000000-b5179160-acdb-4475-b4c5-2a4560792c97,e05yj38qs186,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.375588987Z,projects/taller3-pcuneo/traces/7e8e70a7890ad4bf8cd86d8c8f0c4c43
000000-3620983a-67f4-4e11-8811-9fa0fc1935d5,e05ynpvpcgwo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 97 ms, finished with status: 'ok'",2021-10-09T12:38:29.372419276Z,projects/taller3-pcuneo/traces/b00bc657e0bd5823f65d4e9a5341aa38
000000-86e2caa4-03b5-4ba8-a01e-87e6b6f28e34,e05ynpvpcgwo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.276002116Z,projects/taller3-pcuneo/traces/b00bc657e0bd5823f65d4e9a5341aa38
000000-e7b909c8-9577-4d1d-b652-567c4538ba38,e05yyl01eqhn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 97 ms, finished with status: 'ok'",2021-10-09T12:38:29.273131826Z,projects/taller3-pcuneo/traces/e59f4ee71a7d4bec7c1a1ac137e06dfc
000000-200c9788-d6c5-4dfd-aafb-ea02c74045f4,e05yyl01eqhn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.176708202Z,projects/taller3-pcuneo/traces/e59f4ee71a7d4bec7c1a1ac137e06dfc
000000-16e088fc-ec6e-4e96-8d8d-c6c41e77f531,e05yvyb8muzq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 190 ms, finished with status: 'ok'",2021-10-09T12:38:29.173231170Z,projects/taller3-pcuneo/traces/18a3ed775bdbc5d576b74d3f69b62595
000000-69b2cb53-2d7a-4ec8-8c85-c316e00a5e95,yvm2qr7f92qo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 77 ms, finished with status code: 200",2021-10-09T12:38:29.117847386Z,projects/taller3-pcuneo/traces/c4caf11bfb98a22445326b47b6cefa5c
000000-922df4b2-0f42-4d9a-805c-792694c5e397,2a5fdyhyfc0u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 28 ms, finished with status code: 200",2021-10-09T12:38:29.112040571Z,projects/taller3-pcuneo/traces/611f95d3d0f98294b2c8fc2618146db1
000000-0df3c367-5396-4eaa-9ffb-fa3f49c546d4,2a5fdyhyfc0u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.084834659Z,projects/taller3-pcuneo/traces/611f95d3d0f98294b2c8fc2618146db1
000000-f6298f3a-cbf5-460d-9257-3a6ecddbb37c,2a5fxw2x3fr3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 30 ms, finished with status code: 200",2021-10-09T12:38:29.055850649Z,projects/taller3-pcuneo/traces/333ad94a2450023dbf9ec2f552527078
000000-2f22e234-4a8c-42bc-beb9-74d015dd4842,yvm2qr7f92qo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.041867220Z,projects/taller3-pcuneo/traces/c4caf11bfb98a22445326b47b6cefa5c
000000-f47b90f2-b9d7-4b0b-9799-040ddcf83f10,2a5fxw2x3fr3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:29.026630360Z,projects/taller3-pcuneo/traces/333ad94a2450023dbf9ec2f552527078
000000-5fb1d4c0-fda1-4a6e-856b-a8799cac74f7,yvm2ryh7z93e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 53 ms, finished with status code: 200",2021-10-09T12:38:28.996918408Z,projects/taller3-pcuneo/traces/813416b8d8bdfa6587ce6d63539dfee3
000000-6294de88-570a-48f1-854d-1f16221dfa32,2a5fo0glir2x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 178 ms, finished with status code: 200",2021-10-09T12:38:28.986466410Z,projects/taller3-pcuneo/traces/07acb5fb95530b580525e8cdd2ac5527
000000-beda103b-2709-49f9-861e-24c3720c0ff2,e05yvyb8muzq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.984043324Z,projects/taller3-pcuneo/traces/18a3ed775bdbc5d576b74d3f69b62595
000000-d79ab2ac-afe9-4fdb-9411-7b3f08b38c51,e05yjgpk1w5v,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 105 ms, finished with status: 'ok'",2021-10-09T12:38:28.981341574Z,projects/taller3-pcuneo/traces/acd7b1ebbc21a6c0dd5fc4a9725ab5ad
000000-7de21610-a694-4eb3-be5c-caa01114dbc6,yvm2ryh7z93e,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.944415890Z,projects/taller3-pcuneo/traces/813416b8d8bdfa6587ce6d63539dfee3
000000-0bbe11cc-44e0-4af8-acd6-7c8d8f45beb6,qh2r0qutc784,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.131637063Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 47 ms, finished with status code: 200",2021-10-09T12:38:28.937650679Z,projects/taller3-pcuneo/traces/c2dbb367f0d585a98c9c79a741a1a1b2
000000-7c13e140-016f-4dc6-8d87-feb9d1fcebc2,6jds2nr6mqvr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:30.822023796Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 27 ms, finished with status code: 200",2021-10-09T12:38:28.912654145Z,projects/taller3-pcuneo/traces/4783a4906c2e233425e544d842733e5b
000000-c50e7bac-9cb8-4f35-8b6a-570c261ffc47,qh2r0qutc784,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.131637063Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.891189026Z,projects/taller3-pcuneo/traces/c2dbb367f0d585a98c9c79a741a1a1b2
000000-cb9c7ff5-03b0-435d-8bf2-45c75580f15f,yvm2erj5s7ck,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 32 ms, finished with status code: 200",2021-10-09T12:38:28.887200444Z,projects/taller3-pcuneo/traces/55845dd0cf49e388fb97be23adf81fdf
000000-36938468-1825-4764-83c4-29e105873dfb,6jds2nr6mqvr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:30.822023796Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.885775992Z,projects/taller3-pcuneo/traces/4783a4906c2e233425e544d842733e5b
000000-faee1e47-faf8-4ba5-a753-c717da885766,e05yjgpk1w5v,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.877325686Z,projects/taller3-pcuneo/traces/acd7b1ebbc21a6c0dd5fc4a9725ab5ad
000000-73ada00c-0d9d-4b45-9977-4c9874fd6317,e05y4l0lzk1u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status: 'ok'",2021-10-09T12:38:28.874588073Z,projects/taller3-pcuneo/traces/d32c985c0fd183b69460d5ff89e8ef09
000000-566c8d01-1e49-498e-a504-ed1472194964,yvm2erj5s7ck,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.856004941Z,projects/taller3-pcuneo/traces/55845dd0cf49e388fb97be23adf81fdf
000000-31c5863f-fbca-4716-9655-9465506ccc37,2a5fo0glir2x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.809091583Z,projects/taller3-pcuneo/traces/07acb5fb95530b580525e8cdd2ac5527
000000-a972a1bf-05a5-402c-8bd9-309ca8c23313,e05y4l0lzk1u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.774834753Z,projects/taller3-pcuneo/traces/d32c985c0fd183b69460d5ff89e8ef09
000000-151e26fa-ed41-4a45-a46e-dd4a51ac1561,e05y7jfa5ins,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status: 'ok'",2021-10-09T12:38:28.772294906Z,projects/taller3-pcuneo/traces/2b90148d7f845b9fa051bc799a2d4b14
000000-b5b420e1-e472-4710-a067-eed55dbca503,e05y7jfa5ins,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.672401438Z,projects/taller3-pcuneo/traces/2b90148d7f845b9fa051bc799a2d4b14
000000-29f55dbb-2f1d-44fb-a39f-d17d37afb889,e05yeqpzwycf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status: 'ok'",2021-10-09T12:38:28.669828146Z,projects/taller3-pcuneo/traces/8cc9ff57eb7c716cb262d7da845f8b99
000000-98725c5d-6091-4eed-b7a4-d9c273128566,yvm2ljnrv6d3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 148 ms, finished with status code: 200",2021-10-09T12:38:28.600370738Z,projects/taller3-pcuneo/traces/55143b62d5a1e325a3095296eb3e011f
000000-111b5390-e7a9-4c0b-a071-ea198456d3d4,e05yeqpzwycf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.571105389Z,projects/taller3-pcuneo/traces/8cc9ff57eb7c716cb262d7da845f8b99
000000-6a2affff-b84a-4186-8eae-b8e87f9d11fd,e05ym2o1undi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 98 ms, finished with status: 'ok'",2021-10-09T12:38:28.568287008Z,projects/taller3-pcuneo/traces/4f243e0ba301778c85669f413e67255e
000000-8e73a20d-5933-43ab-bb8d-027b61f02e2a,e05ym2o1undi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.471233200Z,projects/taller3-pcuneo/traces/4f243e0ba301778c85669f413e67255e
000000-2fde972b-23c9-456c-9049-73de223d90a1,e05ypw2x66re,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 104 ms, finished with status: 'ok'",2021-10-09T12:38:28.468495151Z,projects/taller3-pcuneo/traces/1779060c94272feed14d835bffc256e1
000000-3d325088-1bcc-49a7-8bfa-10b12633087b,yvm2ljnrv6d3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.452881203Z,projects/taller3-pcuneo/traces/55143b62d5a1e325a3095296eb3e011f
000000-97a0770c-a9d1-4fb9-afbc-3b33251eb5db,2a5ftiyp24b6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:31.384505885Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 389 ms, finished with status code: 200",2021-10-09T12:38:28.426314197Z,projects/taller3-pcuneo/traces/1275e1858ab346328e9494beac533a86
000000-d55615d0-f1d1-4b4c-8e1b-010084d7c7b3,yvm2vdyhsrzs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 80 ms, finished with status code: 200",2021-10-09T12:38:28.398303912Z,projects/taller3-pcuneo/traces/43e273830b62c29383665eb37f5dbd0e
000000-fb1b0393-5772-4037-913c-682d968ba3ac,6jdsk7fyqy57,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:30.822023796Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 81 ms, finished with status code: 200",2021-10-09T12:38:28.371142383Z,projects/taller3-pcuneo/traces/f0cc76572754aef4310b4d3b2b19a976
000000-8c7f68ac-965a-459b-89cb-660097bea6ae,e05ypw2x66re,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.364903049Z,projects/taller3-pcuneo/traces/1779060c94272feed14d835bffc256e1
000000-facb9299-c845-4adb-9ac3-3c693efc61a5,e05ymutpxfpq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 91 ms, finished with status: 'ok'",2021-10-09T12:38:28.361765111Z,projects/taller3-pcuneo/traces/f9047daeaa24fa9b8b55b081ba17a930
000000-5f441f1a-c387-4bfb-8d05-8821cba84f2e,qh2ryrmeq9y7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.131637063Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 18 ms, finished with status code: 200",2021-10-09T12:38:28.357985459Z,projects/taller3-pcuneo/traces/0f5e7fc621ea70a78e231ea703476ac7
000000-09fefc06-48f2-421e-bba5-e4d38a7a8249,qh2ryrmeq9y7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.131637063Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.340052737Z,projects/taller3-pcuneo/traces/0f5e7fc621ea70a78e231ea703476ac7
000000-5b16e3dd-d17d-4935-8f72-4a65c82e3841,yvm2vdyhsrzs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.318785534Z,projects/taller3-pcuneo/traces/43e273830b62c29383665eb37f5dbd0e
000000-a7872b8e-23e9-4fe5-82b5-d96f50b867c8,yvm2ryds0vo3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 101 ms, finished with status code: 200",2021-10-09T12:38:28.302197952Z,projects/taller3-pcuneo/traces/bacbc0cc186bb6aec21fd9ab454cc6e8
000000-22aa0bed-f5ff-46e7-9bb3-0c1aabd21613,6jdsk7fyqy57,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:30.822023796Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.290368414Z,projects/taller3-pcuneo/traces/f0cc76572754aef4310b4d3b2b19a976
000000-b3efe162-54be-4341-b561-afd35b851e73,6jdsvrymybcd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:30.822023796Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 223 ms, finished with status code: 200",2021-10-09T12:38:28.271706177Z,projects/taller3-pcuneo/traces/a715222b87e5c2fc49463d02a99fecf0
000000-10fface6-d487-444a-befa-c87ee705fdd9,e05ymutpxfpq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.271088545Z,projects/taller3-pcuneo/traces/f9047daeaa24fa9b8b55b081ba17a930
000000-beab6fc6-f8ee-4506-9edd-0ca028a97aae,e05yl7amdfyg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:37.800842008Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 184 ms, finished with status: 'ok'",2021-10-09T12:38:28.267749321Z,projects/taller3-pcuneo/traces/95b4f5495a5a65713507d50f133e0583
000000-e37d71d9-9f0e-4f83-b6b3-5f8e7c972560,qh2rcmkzcj3k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:32.136383959Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 68 ms, finished with status code: 200",2021-10-09T12:38:28.260483526Z,projects/taller3-pcuneo/traces/cb48a1bf8b18030ff050058018cb5c12
000000-f88e0aca-78bf-40d7-b616-d078633d120e,yvm2ryds0vo3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:28.202134496Z,projects/taller3-pcuneo/traces/bacbc0cc186bb6aec21fd9ab454cc6e8
000000-49fd9ac7-4e23-4058-a277-ba839b525db2,yvm2qdn75byj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:33.307458715Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 14 ms, finished with status code: 200",2021-10-09T12:38:28.198958946Z,projects/taller3-pcuneo/traces/2b9da472191e41cf330e271a4d3deac7
